OID_,OBJECTID,PTT_ID,REC_ID,PROGRAM,SATELLIT,REC_TYPE,TIME_OM,TIME_OML,TIME_CTZ,TIME_CTZ_R,YEAR,MONTH,BIRD_MARK,MARK_FLAG,TIME_DIFF,FREQ_FLAG,QUAL_IDX,QUALITY,LAT,LONG,TX_FREQ,COURSE,SPEED,SPEED_MPH,ALT_ACQT,LOC_FLAG,SPORADIC_FLAG,VISUAL_FLAG,NEAR_FID,DistanceAgric,DistanceWetlands,ecotone_code
1248,157524,134355,157524,(b)(5),NA,GPS Fix,11/29/2015 0:00,6.04602E+11,11/28/2015 20:46,11/28/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.775833333,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,37.8302,-97.6421,NA,0,0,0,56,Ground,Not Sporadic,Looks OK,3175,18.94991737,19.57466129,A
1228,157503,134355,157503,(b)(5),NA,GPS Fix,11/22/2015 0:00,6.04597E+11,11/22/2015 6:54,11/22/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.813333333,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8311,-97.6433,NA,4,0,0,90,Ground,Not Sporadic,Looks OK,3175,0,21.81038284,A
1233,157508,134355,157508,(b)(5),NA,GPS Fix,11/23/2015 0:00,6.04597E+11,11/23/2015 6:50,11/23/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.784722222,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8302,-97.642,NA,4,0,0,42,Ground,Not Sporadic,Looks OK,3175,10.98497848,21.83220761,A
1239,157515,134355,157515,(b)(5),NA,GPS Fix,11/24/2015 0:00,6.04598E+11,11/24/2015 11:32,11/24/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.728055556,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8302,-97.6418,NA,354,0,0,46,Ground,Not Sporadic,Looks OK,3175,0,23.51595211,A
1229,157504,134355,157504,(b)(5),NA,GPS Fix,11/22/2015 0:00,6.04597E+11,11/22/2015 11:40,11/22/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.761666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.8302,-97.6432,NA,350,1,1.15,34,Ground,Not Sporadic,Looks OK,3175,0,28.38602055,A
398,51439,108433,51439,(b)(5),NA,GPS Fix,10/16/2012 0:00,6.03618E+11,10/15/2012 21:40,10/15/2012 0:00,2012,10,8/2/2011 0:00,Marking done,11.91638889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.6631,-99.187,NA,8,0,0,58,Ground,Not Sporadic,Looks OK,28946,96.97622964,34.6416821,A
1215,157490,134355,157490,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/19/2015 11:58,11/19/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.711666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.83,-97.643,NA,358,0,0,114,Ground,Not Sporadic,Looks OK,3175,0,35.12787992,A
1211,157486,134355,157486,(b)(5),NA,GPS Fix,11/18/2015 0:00,6.04593E+11,11/18/2015 16:50,11/18/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.783055556,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8301,-97.6415,NA,358,0,0,40,Ground,Not Sporadic,Looks OK,3175,0,40.74648326,A
1216,157491,134355,157491,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/19/2015 16:43,11/19/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.75,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.8311,-97.6407,NA,28,0,0,40,Ground,Not Sporadic,Looks OK,3175,0,46.16969534,A
1225,157500,134355,157500,(b)(5),NA,GPS Fix,11/21/2015 0:00,6.04596E+11,11/21/2015 16:31,11/21/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.791666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8307,-97.6406,NA,334,0,0,42,Ground,Not Sporadic,Looks OK,3175,0,50.50243149,A
1230,157505,134355,157505,(b)(5),NA,GPS Fix,11/22/2015 0:00,6.04597E+11,11/22/2015 16:28,11/22/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.791666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8307,-97.6406,NA,14,0,0,34,Ground,Not Sporadic,Looks OK,3175,0,50.50243149,A
1243,157519,134355,157519,(b)(5),NA,GPS Fix,11/26/2015 0:00,6.046E+11,11/26/2015 16:11,11/26/2015 0:00,2015,11,2/2/2014 0:00,Marking done,14.37,Good - Interval > 4 hours from prior record,NA,<  26 m,37.83,-97.6415,NA,24,0,0,66,Ground,Not Sporadic,Looks OK,3175,0,51.48402415,A
1220,157495,134355,157495,(b)(5),NA,GPS Fix,11/20/2015 0:00,6.04595E+11,11/20/2015 16:37,11/20/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.798333333,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8312,-97.6406,NA,146,1,1.15,40,Ground,Not Sporadic,Looks OK,3175,0,58.816681,A
1247,157523,134355,157523,(b)(5),NA,GPS Fix,11/28/2015 0:00,6.04602E+11,11/28/2015 15:59,11/28/2015 0:00,2015,11,2/2/2014 0:00,Marking done,4.801388889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.8307,-97.6405,NA,0,1,1.15,74,Ground,Not Sporadic,Looks OK,3175,0,59.24466118,A
68,17057,98805,17057,(b)(5),NA,GPS Fix,4/9/2011 0:00,6.03138E+11,4/9/2011 2:17,4/9/2011 0:00,2011,4,8/3/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,39.9225,-99.5274,NA,354,0,0,36,Ground,Not Sporadic,Looks OK,27032,91.94524903,72.08329949,A
284,44466,100532,44466,(b)(5),NA,GPS Fix,3/28/2012 0:00,6.03444E+11,3/28/2012 4:03,3/28/2012 0:00,2012,3,8/2/2011 0:00,Marking done,5.960833333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.9347,-98.5607,NA,342,0,0,62,Ground,Not Sporadic,Looks OK,21662,0,80.63813227,A
835,98135,119236,98135,(b)(5),NA,GPS Fix,4/3/2014 0:00,6.0408E+11,4/3/2014 9:50,4/3/2014 0:00,2014,4,11/30/2012 0:00,Marking done,4.755277778,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.2588,-97.0681,NA,66,0,0,190,Ground,Not Sporadic,Looks OK,6594,0,81.88160984,A
67,17056,98805,17056,(b)(5),NA,GPS Fix,4/9/2011 0:00,6.03138E+11,4/8/2011 20:18,4/8/2011 0:00,2011,4,8/3/2010 0:00,Marking done,5.976666667,Good - Interval > 4 hours from prior record,NA,<  26 m,39.9224,-99.5273,NA,356,0,0,36,Ground,Not Sporadic,Looks OK,27032,93.05486089,86.05492866,A
792,98092,119236,98092,(b)(5),NA,GPS Fix,3/21/2014 0:00,6.04069E+11,3/21/2014 16:49,3/21/2014 0:00,2014,3,11/30/2012 0:00,Marking done,4.811111111,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,38.2736,-97.0616,NA,124,0,0,216,Ground,Not Sporadic,Looks OK,6601,0,86.70473623,A
1046,122882,134344,122882,(b)(5),NA,GPS Fix,11/5/2014 0:00,6.04267E+11,11/5/2014 13:19,11/5/2014 0:00,2014,11,1/31/2014 0:00,Marking done,4.768333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0498,-98.5001,NA,0,0,0,74,Ground,Not Sporadic,Looks OK,21733,0,88.37424739,A
302,47060,100536,47060,(b)(5),NA,GPS Fix,10/30/2011 0:00,6.03314E+11,10/30/2011 0:01,10/30/2011 0:00,2011,10,8/1/2011 0:00,Marking done,5.948055556,Good - Interval > 4 hours from prior record,NA,<  26 m,39.4938,-98.4388,NA,328,0,0,38,Ground,Not Sporadic,Looks OK,28525,69.45742522,91.03283805,A
510,66329,108442,66329,(b)(5),NA,GPS Fix,4/8/2013 0:00,6.03769E+11,4/7/2013 23:01,4/7/2013 0:00,2013,4,12/7/2011 0:00,Marking done,5.961388889,Good - Interval > 4 hours from prior record,NA,<  26 m,37.1306,-98.09,NA,0,0,0,72,Ground,Not Sporadic,Looks OK,236,101.424318,0,B
511,66330,108442,66330,(b)(5),NA,GPS Fix,4/8/2013 0:00,6.03769E+11,4/8/2013 4:59,4/8/2013 0:00,2013,4,12/7/2011 0:00,Marking done,5.97,Good - Interval > 4 hours from prior record,NA,<  26 m,37.1306,-98.09,NA,340,0,0,28,Ground,Not Sporadic,Looks OK,236,101.424318,0,B
914,110818,119242,110818,(b)(5),NA,GPS Fix,11/10/2013 0:00,6.03955E+11,11/10/2013 1:38,11/10/2013 0:00,2013,11,12/6/2012 0:00,Marking done,4.790277778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4308,-98.6539,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,23008,104.2498043,0,B
428,55353,108436,55353,(b)(5),NA,GPS Fix,11/11/2012 0:00,6.03641E+11,11/10/2012 20:35,11/10/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.985277778,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5556,-96.9103,NA,8,0,0,44,Ground,Not Sporadic,Looks OK,1213,112.6455171,0,B
934,113067,119242,113067,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/19/2015 10:28,11/19/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.783055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6696,-98.0342,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,7407,137.3614925,0,B
623,78132,119227,78132,(b)(5),NA,GPS Fix,3/26/2016 0:00,6.04705E+11,3/26/2016 9:56,3/26/2016 0:00,2016,3,7/31/2012 0:00,Marking done,4.803333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.9846,-99.4518,NA,0,2,2.3,100,Ground,Not Sporadic,Looks OK,27043,139.508948,0,B
660,79338,119229,79338,(b)(5),NA,GPS Fix,11/4/2012 0:00,6.03635E+11,11/4/2012 1:34,11/4/2012 0:00,2012,11,7/30/2012 0:00,Marking done,9.541666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9658,-98.6768,NA,0,0,0,42,Ground,Not Sporadic,Looks OK,25881,148.1852212,0,B
786,97555,119236,97555,(b)(5),NA,GPS Fix,10/31/2013 0:00,6.03946E+11,10/30/2013 20:51,10/30/2013 0:00,2013,10,11/30/2012 0:00,Marking done,9.4575,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4704,-99.0209,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,23016,154.2082049,0,B
554,71531,119226,71531,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 8:05,4/23/2013 0:00,2013,4,7/30/2012 0:00,Marking done,4.7875,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1586,-98.7788,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,26147,156.377701,0,B
787,97556,119236,97556,(b)(5),NA,GPS Fix,10/31/2013 0:00,6.03947E+11,10/31/2013 1:04,10/31/2013 0:00,2013,10,11/30/2012 0:00,Marking done,4.222777778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4704,-99.0208,NA,16,0,0,40,Ground,Not Sporadic,Looks OK,23016,157.7682408,0,B
383,49936,108432,49936,(b)(5),NA,GPS Fix,11/4/2013 0:00,6.0395E+11,11/4/2013 0:26,11/4/2013 0:00,2013,11,8/2/2011 0:00,Marking done,40.50666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4,-98.172,NA,68,1,1.15,46,Ground,Not Sporadic,Looks OK,3393,158.5117304,0,B
384,49937,108432,49937,(b)(5),NA,GPS Fix,11/4/2013 0:00,6.0395E+11,11/4/2013 6:25,11/4/2013 0:00,2013,11,8/2/2011 0:00,Marking done,5.985,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4,-98.172,NA,350,0,0,32,Ground,Not Sporadic,Looks OK,3393,158.5117304,0,B
426,55351,108436,55351,(b)(5),NA,GPS Fix,11/10/2012 0:00,6.0364E+11,11/10/2012 8:37,11/10/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.991388889,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5567,-96.9157,NA,2,0,0,46,Ground,Not Sporadic,Looks OK,1213,161.967977,0,B
651,78161,119227,78161,(b)(5),NA,GPS Fix,4/2/2016 0:00,6.04711E+11,4/2/2016 14:03,4/2/2016 0:00,2016,4,7/31/2012 0:00,Marking done,9.556944444,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,39.9839,-99.4521,NA,0,0,0,54,Ground,Not Sporadic,Looks OK,27043,166.3889522,0,B
417,55342,108436,55342,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03638E+11,11/8/2012 2:45,11/8/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,37.5566,-96.9158,NA,342,0,0,46,Ground,Not Sporadic,Looks OK,1213,172.5638191,0,B
423,55348,108436,55348,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.0364E+11,11/9/2012 14:41,11/9/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.966666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.5569,-96.9159,NA,28,1,1.15,68,Ground,Not Sporadic,Looks OK,1213,178.00297,0,B
427,55352,108436,55352,(b)(5),NA,GPS Fix,11/10/2012 0:00,6.0364E+11,11/10/2012 14:36,11/10/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.99,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.557,-96.9159,NA,28,0,0,52,Ground,Not Sporadic,Looks OK,1213,178.299982,0,B
420,55345,108436,55345,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/8/2012 20:43,11/8/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.983333333,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5566,-96.9159,NA,2,0,0,32,Ground,Not Sporadic,Looks OK,1213,181.2340441,0,B
424,55349,108436,55349,(b)(5),NA,GPS Fix,11/10/2012 0:00,6.0364E+11,11/9/2012 20:41,11/9/2012 0:00,2012,11,11/27/2011 0:00,Marking done,6,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.5566,-96.9159,NA,16,0,0,128,Ground,Not Sporadic,Looks OK,1213,181.2340441,0,B
425,55350,108436,55350,(b)(5),NA,GPS Fix,11/10/2012 0:00,6.0364E+11,11/10/2012 2:37,11/10/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.941944444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.5566,-96.9159,NA,348,1,1.15,42,Ground,Not Sporadic,Looks OK,1213,181.2340441,0,B
37,8119,98802,8119,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03639E+11,11/8/2012 10:23,11/8/2012 0:00,2012,11,8/2/2010 0:00,Marking done,6,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.4893,-98.4785,NA,358,0,0,44,Ground,Not Sporadic,Looks OK,28001,188.4550778,0,B
35,8117,98802,8117,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03638E+11,11/7/2012 22:24,11/7/2012 0:00,2012,11,8/2/2010 0:00,Marking done,5.991388889,Good - Interval > 4 hours from prior record,NA,<  26 m,39.4897,-98.4792,NA,330,0,0,46,Ground,Not Sporadic,Looks OK,28001,189.8445826,0,B
1003,113485,119242,113485,(b)(5),NA,GPS Fix,4/6/2016 0:00,6.04714E+11,4/6/2016 10:40,4/6/2016 0:00,2016,4,12/6/2012 0:00,Marking done,4.818333333,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,37.8235,-97.8195,NA,0,0,0,138,Ground,Not Sporadic,Looks OK,3310,189.9168205,0,B
416,55341,108436,55341,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03638E+11,11/7/2012 20:46,11/7/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.938611111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.5566,-96.916,NA,350,0,0,40,Ground,Not Sporadic,Looks OK,1213,189.9196525,0,B
421,55346,108436,55346,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/9/2012 2:42,11/9/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.996666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5565,-96.916,NA,338,0,0,46,Ground,Not Sporadic,Looks OK,1213,192.2215378,0,B
36,8118,98802,8118,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03638E+11,11/8/2012 4:23,11/8/2012 0:00,2012,11,8/2/2010 0:00,Marking done,5.983333333,Good - Interval > 4 hours from prior record,NA,<  26 m,39.4896,-98.4791,NA,4,0,0,24,Ground,Not Sporadic,Looks OK,28001,193.6591097,0,B
232,36448,100528,36448,(b)(5),NA,GPS Fix,4/14/2012 0:00,6.03459E+11,4/14/2012 8:28,4/14/2012 0:00,2012,4,8/2/2011 0:00,Marking done,6.001944444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.8775,-98.6177,NA,18,0,0,124,Ground,Not Sporadic,Looks OK,28199,195.8773705,0,B
419,55344,108436,55344,(b)(5),NA,GPS Fix,11/8/2012 0:00,6.03639E+11,11/8/2012 14:44,11/8/2012 0:00,2012,11,11/27/2011 0:00,Marking done,5.985,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5566,-96.9161,NA,8,0,0,48,Ground,Not Sporadic,Looks OK,1213,198.6184244,0,B
555,71532,119226,71532,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 12:54,4/23/2013 0:00,2013,4,7/30/2012 0:00,Marking done,4.82,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,39.1582,-98.7789,NA,128,0,0,142,Ground,Not Sporadic,Looks OK,26147,201.1355845,0,B
782,96081,119235,96081,(b)(5),NA,GPS Fix,3/29/2013 0:00,6.0376E+11,3/29/2013 4:48,3/29/2013 0:00,2013,3,12/6/2012 0:00,Marking done,4.799722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.7289,-99.1668,NA,0,0,0,40,Ground,Not Sporadic,Looks OK,25949,203.2672746,0,B
543,70938,119226,70938,(b)(5),NA,GPS Fix,10/28/2012 0:00,6.03629E+11,10/28/2012 17:42,10/28/2012 0:00,2012,10,7/30/2012 0:00,Marking done,4.766666667,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,39.1588,-98.7801,NA,0,0,0,50,Ground,Not Sporadic,Looks OK,26147,208.3019553,0,B
931,113064,119242,113064,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/18/2015 20:06,11/18/2015 0:00,2015,11,12/6/2012 0:00,Marking done,14.26666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6693,-98.0333,NA,0,0,0,44,Ground,Not Sporadic,Looks OK,7407,212.0680877,0,B
541,70936,119226,70936,(b)(5),NA,GPS Fix,10/28/2012 0:00,6.03629E+11,10/28/2012 3:22,10/28/2012 0:00,2012,10,7/30/2012 0:00,Marking done,4.79,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.1588,-98.7802,NA,0,0,0,36,Ground,Not Sporadic,Looks OK,26147,215.3009857,0,B
422,55347,108436,55347,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/9/2012 8:43,11/9/2012 0:00,2012,11,11/27/2011 0:00,Marking done,6.003333333,Good - Interval > 4 hours from prior record,NA,<  26 m,37.5563,-96.9162,NA,10,0,0,96,Ground,Not Sporadic,Looks OK,1213,215.3213587,0,B
542,70937,119226,70937,(b)(5),NA,GPS Fix,10/28/2012 0:00,6.03629E+11,10/28/2012 12:56,10/28/2012 0:00,2012,10,7/30/2012 0:00,Marking done,9.568333333,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,39.159,-98.7804,NA,0,0,0,88,Ground,Not Sporadic,Looks OK,26147,218.4209822,0,B
1011,113493,119242,113493,(b)(5),NA,GPS Fix,4/9/2016 0:00,6.04716E+11,4/8/2016 19:53,4/8/2016 0:00,2016,4,12/6/2012 0:00,Marking done,14.27805556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6688,-98.0333,NA,0,0,0,62,Ground,Not Sporadic,Looks OK,7407,219.7032187,0,B
932,113065,119242,113065,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/19/2015 0:53,11/19/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.788333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6694,-98.0332,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,7407,220.9517722,0,B
540,70935,119226,70935,(b)(5),NA,GPS Fix,10/28/2012 0:00,6.03629E+11,10/27/2012 22:34,10/27/2012 0:00,2012,10,7/30/2012 0:00,Marking done,4.775,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1588,-98.7803,NA,0,0,0,40,Ground,Not Sporadic,Looks OK,26147,222.4156291,0,B
941,113074,119242,113074,(b)(5),NA,GPS Fix,11/21/2015 0:00,6.04595E+11,11/20/2015 20:00,11/20/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.803055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6702,-98.0334,NA,0,0,0,110,Ground,Not Sporadic,Looks OK,7407,225.7226704,0,B
168,28756,98808,28756,(b)(5),NA,GPS Fix,4/3/2010 0:00,6.02817E+11,4/3/2010 2:14,4/3/2010 0:00,2010,4,12/10/2009 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9595,-99.7262,NA,10,0,0,28,Ground,Not Sporadic,Looks OK,25115,227.7026562,0,B
936,113069,119242,113069,(b)(5),NA,GPS Fix,11/20/2015 0:00,6.04594E+11,11/19/2015 20:03,11/19/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.791666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6699,-98.0332,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,7407,230.0365761,0,B
933,113066,119242,113066,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/19/2015 5:41,11/19/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.795277778,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.6696,-98.0331,NA,0,0,0,52,Ground,Not Sporadic,Looks OK,7407,231.5975285,0,B
137,28725,98808,28725,(b)(5),NA,GPS Fix,3/26/2010 0:00,6.0281E+11,3/25/2010 20:48,3/25/2010 0:00,2010,3,12/10/2009 0:00,Marking done,5.975833333,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,38.9596,-99.7257,NA,212,0,0,38,Ground,Not Sporadic,Looks OK,25115,232.9632947,0,B
553,71530,119226,71530,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 3:18,4/23/2013 0:00,2013,4,7/30/2012 0:00,Marking done,4.760833333,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,39.159,-98.7806,NA,0,0,0,44,Ground,Not Sporadic,Looks OK,26147,233.8443887,0,B
940,113073,119242,113073,(b)(5),NA,GPS Fix,11/20/2015 0:00,6.04595E+11,11/20/2015 15:11,11/20/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.764166667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6679,-98.0337,NA,0,0,0,52,Ground,Not Sporadic,Looks OK,7407,234.5853585,0,B
430,55793,108436,55793,(b)(5),NA,GPS Fix,4/20/2013 0:00,6.03779E+11,4/19/2013 21:27,4/19/2013 0:00,2013,4,11/27/2011 0:00,Marking done,17.90472222,Good - Interval > 4 hours from prior record,NA,<  26 m,37.8995,-96.9736,NA,348,0,0,36,Ground,Not Sporadic,Looks OK,5502,235.1104125,0,B
560,71537,119226,71537,(b)(5),NA,GPS Fix,4/25/2013 0:00,6.03783E+11,4/24/2013 22:18,4/24/2013 0:00,2013,4,7/30/2012 0:00,Marking done,4.748611111,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1588,-98.7805,NA,0,0,0,22,Ground,Not Sporadic,Looks OK,26147,236.9500937,0,B
667,81934,119229,81934,(b)(5),NA,GPS Fix,10/29/2014 0:00,6.0426E+11,10/28/2014 21:14,10/28/2014 0:00,2014,10,7/30/2012 0:00,Marking done,4.779444444,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,39.9907,-98.4362,NA,278,1,1.15,44,Ground,Not Sporadic,Looks OK,28364,237.710055,0,B
127,28333,98807,28333,(b)(5),NA,GPS Fix,11/19/2015 0:00,6.04594E+11,11/18/2015 22:04,11/18/2015 0:00,2015,11,8/2/2010 0:00,Marking done,185.5169444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9386,-98.0008,NA,156,0,0,50,Ground,Not Sporadic,Looks OK,7820,238.1891012,0,B
937,113070,119242,113070,(b)(5),NA,GPS Fix,11/20/2015 0:00,6.04595E+11,11/20/2015 0:50,11/20/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.788333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.6699,-98.0331,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,7407,238.4010444,0,B
544,70939,119226,70939,(b)(5),NA,GPS Fix,10/29/2012 0:00,6.0363E+11,10/29/2012 3:15,10/29/2012 0:00,2012,10,7/30/2012 0:00,Marking done,9.549166667,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1589,-98.7806,NA,0,0,0,50,Ground,Not Sporadic,Looks OK,26147,238.8979176,0,B
531,69224,119225,69224,(b)(5),NA,GPS Fix,11/4/2012 0:00,6.03635E+11,11/4/2012 2:58,11/4/2012 0:00,2012,11,7/31/2012 0:00,Marking done,9.505277778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9628,-98.6662,NA,0,0,0,36,Ground,Not Sporadic,Looks OK,25924,241.3012536,0,B
943,113076,119242,113076,(b)(5),NA,GPS Fix,11/21/2015 0:00,6.04596E+11,11/21/2015 5:32,11/21/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.781666667,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.67,-98.0331,NA,0,0,0,48,Ground,Not Sporadic,Looks OK,7407,241.6482632,0,B
942,113075,119242,113075,(b)(5),NA,GPS Fix,11/21/2015 0:00,6.04595E+11,11/21/2015 0:45,11/21/2015 0:00,2015,11,12/6/2012 0:00,Marking done,4.756944444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.6704,-98.0333,NA,226,1,1.15,60,Ground,Not Sporadic,Looks OK,7407,243.7392511,0,B
545,70940,119226,70940,(b)(5),NA,GPS Fix,10/30/2012 0:00,6.0363E+11,10/29/2012 22:19,10/29/2012 0:00,2012,10,7/30/2012 0:00,Marking done,19.07388889,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1588,-98.7806,NA,0,0,0,52,Ground,Not Sporadic,Looks OK,26147,244.3517483,0,B
546,70941,119226,70941,(b)(5),NA,GPS Fix,10/30/2012 0:00,6.0363E+11,10/30/2012 3:06,10/30/2012 0:00,2012,10,7/30/2012 0:00,Marking done,4.785,Good - Interval > 4 hours from prior record,NA,<  26 m,39.1588,-98.7806,NA,0,0,0,42,Ground,Not Sporadic,Looks OK,26147,244.3517483,0,B
